file,category,distance,block,trial,response,confidence,responseTime,reactionTime,correct
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N408016.jpg,Animall,FarBody,4,80,Animall,1,1.9690086171031,2.08685030182824,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N408059.jpg,Animall,MediumBody,4,81,Animall,3,1.01182892895304,1.13009253912605,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_N44099.jpg,NonAnimall,CloseBody,4,82,Animall,2,1.78616826771758,1.90460333484225,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N168048.jpg,Animall,FarBody,4,83,NonAnimall,3,1.0963764176704,1.21478620055132,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N173006.jpg,Animall,FarBody,4,84,NonAnimall,3,0.931220202473924,1.04962208424695,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N825055.jpg,Animall,CloseBody,4,85,Animall,1,1.88655850943178,2.00604720506817,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn29.jpg,NonAnimall,Head,4,86,NonAnimall,4,0.819854759611189,0.94269041554071,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N247049.jpg,Animall,Head,4,87,Animall,4,1.29763532034121,1.41608776990324,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N247005.jpg,Animall,Head,4,88,Animall,2,2.36948751052842,2.48974104528315,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N209070.jpg,Animall,CloseBody,4,89,NonAnimall,4,1.50334538007155,1.6259384683799,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N168078.jpg,Animall,CloseBody,4,90,Animall,1,1.85321058495902,1.97727172169834,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text5.jpg,NonAnimall,CloseBody,4,91,NonAnimall,3,1.01647959183902,1.13475347380154,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn37.jpg,NonAnimall,Head,4,92,NonAnimall,4,0.695423055440187,0.813615159597248,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N816048.jpg,Animall,MediumBody,4,93,NonAnimall,2,3.22927033738233,3.34804713237099,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N130045.jpg,Animall,MediumBody,4,94,Animall,5,0.770124033559114,0.894437614129856,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_natu133.jpg,NonAnimall,CloseBody,4,95,NonAnimall,4,0.99499970767647,1.11345571279526,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N825052.jpg,Animall,CloseBody,4,96,Animall,1,2.10261167190038,2.22494955081493,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn19.jpg,NonAnimall,Head,4,97,Animall,2,1.5620688891504,1.68065052386373,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_land94.jpg,NonAnimall,MediumBody,4,98,NonAnimall,3,1.45332230837084,1.57513040979393,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N824045.jpg,Animall,CloseBody,4,99,Animall,2,1.61411151476204,1.73332524765283,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn129.jpg,NonAnimall,Head,4,100,NonAnimall,4,0.913091229042038,1.03116797539406,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_nat211.jpg,NonAnimall,MediumBody,4,101,NonAnimall,5,0.803016451885924,0.922292209463194,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N771070.jpg,Animall,CloseBody,4,102,Animall,4,1.39451386104338,1.51238912600093,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N771063.jpg,Animall,CloseBody,4,103,Animall,5,0.63755722460337,0.757540932390839,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N253019.jpg,Animall,Head,4,104,NonAnimall,4,1.21880397526547,1.33715686947107,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N408024.jpg,Animall,FarBody,4,105,NonAnimall,2,2.08351203263737,2.2020284824539,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N209079.jpg,Animall,CloseBody,4,106,Animall,1,2.11971664614975,2.2410265749786,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N408076.jpg,Animall,FarBody,4,107,NonAnimall,2,1.81979747558944,1.94094819482416,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N136020.jpg,Animall,MediumBody,4,108,Animall,1,2.08271124330349,2.20249228435569,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn98.jpg,NonAnimall,Head,4,109,NonAnimall,4,1.38627129979432,1.50823347480036,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N209023.jpg,Animall,CloseBody,4,110,NonAnimall,3,1.38105648895726,1.49987318529747,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land135.jpg,NonAnimall,FarBody,4,111,NonAnimall,3,1.73630480095744,1.85796791454777,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text23.jpg,NonAnimall,CloseBody,4,112,NonAnimall,3,2.10990134533495,2.22888752282597,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_sharp22.jpg,NonAnimall,FarBody,4,113,NonAnimall,4,1.41108352690935,1.53004797617905,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N173071.jpg,Animall,CloseBody,4,114,NonAnimall,4,1.286804711679,1.40822881320491,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_natu172.jpg,NonAnimall,MediumBody,4,115,NonAnimall,4,1.88623021333478,2.00629253825173,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N485043.jpg,Animall,MediumBody,4,116,NonAnimall,4,1.11549462471157,1.23461749358103,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N173025.jpg,Animall,MediumBody,4,117,Animall,4,2.10075764893554,2.2196711350698,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_text119.jpg,NonAnimall,MediumBody,4,118,Animall,4,1.25998241198249,1.37881925608963,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N228078.jpg,NonAnimall,MediumBody,4,119,NonAnimall,4,1.19945307681337,1.03586051496677,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_nat1185.jpg,Animall,FarBody,4,120,Animall,2,1.52010862599127,1.64351554098539,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_bea33.jpg,NonAnimall,FarBody,5,1,Animall,3,1.93667046981864,2.05958276777528,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N408045.jpg,Animall,FarBody,5,2,Animall,2,1.88650991674513,2.00915831374004,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_urb291.jpg,NonAnimall,CloseBody,5,3,NonAnimall,4,0.977433301741257,1.09603073890321,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N826070.jpg,Animall,CloseBody,5,4,Animall,4,1.14445420680568,1.26376117416658,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N802028.jpg,Animall,CloseBody,5,5,Animall,5,0.652818446978927,0.771656081546098,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N824022.jpg,Animall,Head,5,6,NonAnimall,5,0.748145581688732,0.866818475537002,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N427004.jpg,Animall,Head,5,7,NonAnimall,5,0.700119150336832,0.818395402748138,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N816096.jpg,Animall,Head,5,8,NonAnimall,5,0.770075835986063,0.891103690955788,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N247090.jpg,Animall,Head,5,9,Animall,5,0.616848500212654,0.73650628211908,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N197092.jpg,Animall,MediumBody,5,10,NonAnimall,4,1.06730542820878,1.1864508157596,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_natu302.jpg,NonAnimall,MediumBody,5,11,NonAnimall,4,0.919860211433843,1.04468855727464,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_open4.jpg,NonAnimall,FarBody,5,12,NonAnimall,4,1.53629350219853,1.66008323151618,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn227.jpg,NonAnimall,Head,5,13,NonAnimall,3,0.970521702198312,1.09075824916363,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_land759.jpg,NonAnimall,CloseBody,5,14,NonAnimall,3,0.844056617002934,0.963363979710266,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn122.jpg,NonAnimall,Head,5,15,NonAnimall,4,1.36494588456117,1.48415843211114,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn40.jpg,NonAnimall,Head,5,16,NonAnimall,3,2.08193810819648,2.20065169339068,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_land760.jpg,NonAnimall,MediumBody,5,17,NonAnimall,3,1.38606507750228,1.50640315539204,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N253041.jpg,Animall,CloseBody,5,18,Animall,3,1.3633292929735,1.48276544571854,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_natu408.jpg,NonAnimall,FarBody,5,19,NonAnimall,2,1.66932687861845,1.7940979404375,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn180.jpg,NonAnimall,Head,5,20,NonAnimall,3,1.60273335082456,1.72632554965094,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N408025.jpg,Animall,FarBody,5,21,Animall,3,1.27074230462313,1.39524156437255,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N209091.jpg,Animall,CloseBody,5,22,Animall,3,1.88122557522729,1.99949116073549,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_natu696.jpg,NonAnimall,MediumBody,5,23,NonAnimall,4,0.944807944819331,0.846865898696706,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_land810.jpg,NonAnimall,CloseBody,5,24,NonAnimall,4,0.781764518003911,0.900491535430774,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N771072.jpg,Animall,CloseBody,5,25,Animall,5,1.45352299953811,0.793293595314026,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_open21.jpg,NonAnimall,FarBody,5,26,NonAnimall,4,1.54629566706717,1.66543394327164,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N168077.jpg,Animall,FarBody,5,27,NonAnimall,4,0.715650595026091,0.833872328745201,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N228075.jpg,NonAnimall,MediumBody,5,28,NonAnimall,5,0.62990883551538,0.74822459416464,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N253036.jpg,Animall,FarBody,5,29,Animall,2,1.66690357169136,1.78571276180446,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N408050.jpg,Animall,FarBody,5,30,Animall,2,1.16888915048912,1.28675730433315,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N827019.jpg,Animall,CloseBody,5,31,Animall,2,1.21430620085448,1.33266028040089,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N826006.jpg,Animall,CloseBody,5,32,Animall,2,2.01975623122416,2.13929707510397,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_bea2.jpg,NonAnimall,FarBody,5,33,NonAnimall,4,0.770011440850794,0.891256579663604,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn125.jpg,NonAnimall,Head,5,34,NonAnimall,5,1.10289572109468,0.887818755349144,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N828067.jpg,Animall,CloseBody,5,35,Animall,3,1.63583199144341,1.75491140363738,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N110046.jpg,Animall,MediumBody,5,36,NonAnimall,2,2.218205061974,2.33643627748825,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_sclos1.jpg,NonAnimall,FarBody,5,37,NonAnimall,2,1.44856616412289,1.5677605390083,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_sharp49.jpg,NonAnimall,MediumBody,5,38,NonAnimall,3,0.849645550828427,0.968457506271079,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_nat1253.jpg,NonAnimall,MediumBody,5,39,NonAnimall,4,1.37014844827354,1.49184079654515,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N209036.jpg,Animall,Head,5,40,Animall,2,1.9853586286772,2.10353769594803,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn66.jpg,NonAnimall,Head,5,41,NonAnimall,3,1.51221806439571,1.62979663815349,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_text45.jpg,NonAnimall,MediumBody,5,42,NonAnimall,3,1.58126136800274,1.70095589058474,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_nat498.jpg,NonAnimall,FarBody,5,43,NonAnimall,4,1.00038439454511,1.11889175791293,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N253081.jpg,Animall,CloseBody,5,44,Animall,5,1.11951753520407,0.922445493284613,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_land753.jpg,NonAnimall,CloseBody,5,45,NonAnimall,5,0.797653493238613,0.915999276097864,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N458059.jpg,Animall,Head,5,46,Animall,4,0.869970275554806,0.988189243944362,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land12.jpg,NonAnimall,FarBody,5,47,NonAnimall,5,0.920095273060724,1.04327739798464,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N123022.jpg,Animall,Head,5,48,Animall,3,1.99444701662287,2.11236692336388,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N471000.jpg,Animall,Head,5,49,Animall,4,0.88725026207976,1.00790043827146,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_nat915.jpg,NonAnimall,CloseBody,5,50,NonAnimall,4,0.836578104412183,0.9570386512205,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N130002.jpg,Animall,Head,5,51,Animall,5,0.901828818488866,1.0209074402228,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N168034.jpg,Animall,MediumBody,5,52,Animall,2,2.21619143406861,2.33635133923963,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn34.jpg,NonAnimall,Head,5,53,NonAnimall,4,1.13648937363178,1.25798063562252,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text4.jpg,NonAnimall,CloseBody,5,54,NonAnimall,5,0.798542381264269,0.918075324036181,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_bea39.jpg,NonAnimall,FarBody,5,55,NonAnimall,4,1.10264169680886,1.22205651598051,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N458006.jpg,Animall,Head,5,56,NonAnimall,4,0.911384958773851,1.02962723583914,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N326099.jpg,Animall,MediumBody,5,57,NonAnimall,3,1.03176965378225,1.14962595584802,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N826005.jpg,Animall,CloseBody,5,58,NonAnimall,4,1.06648370064795,1.18612963077612,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_land243.jpg,NonAnimall,MediumBody,5,59,NonAnimall,4,0.953980480786413,1.07354384311475,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn217.jpg,NonAnimall,Head,5,60,NonAnimall,4,0.677470674505457,0.796389691764489,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land317.jpg,NonAnimall,FarBody,5,61,NonAnimall,5,0.687443605158478,0.806331017287448,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N253087.jpg,Animall,MediumBody,5,62,Animall,2,1.8851773745846,2.003598614363,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N253037.jpg,Animall,Head,5,63,Animall,4,0.762596533168107,0.881711500696838,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N168089.jpg,Animall,CloseBody,5,64,Animall,5,0.769537762273103,0.894278009422123,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N268067.jpg,Animall,CloseBody,5,65,Animall,2,1.50361323170364,1.618627066724,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N314082.jpg,Animall,FarBody,5,66,Animall,3,1.435847556917,1.55473773460835,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text119.jpg,NonAnimall,CloseBody,5,67,NonAnimall,3,1.46962649305351,1.5889279297553,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N253091.jpg,Animall,MediumBody,5,68,Animall,1,1.69986552116461,1.81879362463951,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N310065.jpg,Animall,CloseBody,5,69,Animall,1,1.86045522126369,1.97861493052915,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N825071.jpg,Animall,MediumBody,5,70,Animall,3,1.05268025468104,1.1723348761443,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N123039.jpg,Animall,MediumBody,5,71,Animall,2,1.74929323513061,1.86871714075096,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn43.jpg,NonAnimall,Head,5,72,NonAnimall,3,1.25169718381949,1.37054746039212,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N825032.jpg,Animall,CloseBody,5,73,NonAnimall,2,1.91876865667291,2.03757587168366,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N268033.jpg,Animall,CloseBody,5,74,Animall,2,1.26391169265844,1.38283900613897,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land362.jpg,NonAnimall,FarBody,5,75,NonAnimall,3,0.962260573171079,1.08063005981967,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text27.jpg,NonAnimall,CloseBody,5,76,NonAnimall,2,1.95308408630081,2.07318947301246,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn26.jpg,NonAnimall,Head,5,77,NonAnimall,3,1.43123640003614,1.54933526949026,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N828047.jpg,Animall,FarBody,5,78,NonAnimall,2,1.9998040497303,2.1191201035399,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_natu5.jpg,NonAnimall,CloseBody,5,79,NonAnimall,4,0.986969689372927,1.11066697421484,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hda_room431.jpg,NonAnimall,Head,5,80,Animall,2,2.34918451425619,2.46926185162738,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N123057.jpg,Animall,MediumBody,5,81,Animall,4,0.937003506580368,1.05927501502447,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_nat367.jpg,NonAnimall,MediumBody,5,82,NonAnimall,4,0.833623045124114,0.953214456792921,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N659022.jpg,Animall,Head,5,83,Animall,5,0.844586394494399,0.962509066797793,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land805.jpg,NonAnimall,FarBody,5,84,NonAnimall,5,0.860866875387728,0.979216214036569,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N826075.jpg,Animall,CloseBody,5,85,NonAnimall,3,1.20139954471961,1.32010641368106,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N408055.jpg,Animall,FarBody,5,86,NonAnimall,3,0.969822048442438,1.09380417293869,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N136059.jpg,Animall,MediumBody,5,87,NonAnimall,3,0.918436015024781,1.03682169923559,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_N44094.jpg,NonAnimall,CloseBody,5,88,NonAnimall,3,0.853384807240218,0.97681621578522,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_nat1157.jpg,NonAnimall,CloseBody,5,89,NonAnimall,2,1.49582025012933,1.61449986021034,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn18.jpg,NonAnimall,Head,5,90,NonAnimall,2,1.59928723005578,1.71831330889836,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N344070.jpg,NonAnimall,MediumBody,5,91,NonAnimall,3,1.0632572339382,1.18200993025675,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N815038.jpg,Animall,MediumBody,5,92,Animall,2,1.86985649797134,1.99031269899569,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_objn35.jpg,NonAnimall,CloseBody,5,93,NonAnimall,4,0.932441337266937,1.05072114500217,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text19.jpg,NonAnimall,CloseBody,5,94,Animall,2,1.79430534783751,1.91255315556191,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N574077.jpg,Animall,MediumBody,5,95,Animall,4,0.870479114819318,0.990834180032834,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn113.jpg,NonAnimall,Head,5,96,NonAnimall,3,1.75313441734761,1.87587446835823,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_nat389.jpg,NonAnimall,MediumBody,5,97,NonAnimall,4,0.978109251940623,1.0963167634327,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N326076.jpg,Animall,CloseBody,5,98,Animall,3,1.50341096008196,1.62146360776387,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_text90.jpg,NonAnimall,MediumBody,5,99,NonAnimall,4,0.821551548317075,0.939871652517468,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N826047.jpg,Animall,CloseBody,5,100,Animall,4,0.737065689172596,0.858826778130606,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_nat1215.jpg,NonAnimall,FarBody,5,101,NonAnimall,4,0.98633601074107,1.10969472816214,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N109037.jpg,Animall,MediumBody,5,102,Animall,3,1.33326235390268,1.45173969236203,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N289040.jpg,Animall,CloseBody,5,103,Animall,3,1.23014184273779,1.34864288498648,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_natu676.jpg,NonAnimall,CloseBody,5,104,NonAnimall,4,1.66943077975884,1.78874683356844,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N130070.jpg,Animall,MediumBody,5,105,Animall,5,0.751998615683988,0.871134916553274,1
